time,open,high,low,close,volume,1LRF,.75LRF,.5LRF,.25LRF
1604192100000,386.4200069,386.7,387.03891417,386.25,109.51332450000001,0.3864200069,2.8981500517499996,1.9321000345,0.96605001725
1604192400000,386.57,387.27,387.31,386.3358464,156.33032943,0.38657,2.899275,1.93285,0.966425
1604192700000,387.44,388.05,388.05,387.44,7.79227092,0.38744,2.9057999999999997,1.9372,0.9686
1604193000000,388.05228299,387.8,388.11,387.8,2.22774172,0.38805228299,2.910392122425,1.94026141495,0.970130707475
1604193300000,388.1,388.83724849,388.83724849,387.99,24.86903856,0.38810000000000006,2.91075,1.9405000000000001,0.9702500000000001
1604193600000,388.79053851,389.19925085,390.07,388.79,267.59339457,0.38879053851,2.915929038825,1.94395269255,0.971976346275
1604193900000,389.46783325,388.85,389.48,388.85,72.48899054,0.38946783325,2.921008749375,1.9473391662500001,0.9736695831250001
1604194200000,388.87,388.63873106,389.37,388.63873106,14.95002016,0.38887,2.916525,1.94435,0.972175
1604194500000,388.68,388.63,388.68544105,388.18,13.82281529,0.38868,2.9151,1.9434,0.9717
1604194800000,388.46,388.63,388.72,388.46,9.24119,0.38845999999999997,2.9134499999999997,1.9423,0.97115
1604195100000,388.55698859,389.44447826,389.45,388.55698859,4.2700010200000005,0.38855698859,2.914177414425,1.9427849429500001,0.9713924714750001
1604195400000,389.44,388.55,389.44,388.55,9.98696796,0.38944,2.9208,1.9472,0.9736
1604195700000,388.48,388.66,389.0,388.48,5.06257852,0.38848000000000005,2.9136,1.9424000000000001,0.9712000000000001
1604196000000,388.72,389.27,389.28,388.72,66.63085293,0.38872,2.9154,1.9436000000000002,0.9718000000000001
1604196300000,389.27,389.45,389.45,389.27,9.18122466,0.38927,2.9195249999999997,1.94635,0.973175
1604196600000,389.68970567,389.47,389.68970567,389.46783325,1.82533191,0.38968970567000005,2.9226727925250002,1.9484485283500002,0.9742242641750001
1604196900000,389.42,388.802216,389.42,388.5,22.99059222,0.38942000000000004,2.92065,1.9471,0.97355
1604197200000,388.69,388.65,388.69,388.51,8.584752400000001,0.38869,2.915175,1.9434500000000001,0.9717250000000001
1604197500000,388.72,389.0,389.0,388.69711854,307.51593877,0.38872,2.9154,1.9436000000000002,0.9718000000000001
1604197800000,389.19925085,389.01,389.19925085,389.0,1.53247461,0.38919925085,2.9189943813749997,1.94599625425,0.972998127125
1604198100000,389.01,388.05,389.01,388.05,38.69648643,0.38901,2.917575,1.94505,0.972525
1604198400000,388.05,388.16,388.37014866,387.84,7.386052279999999,0.38805,2.910375,1.94025,0.970125
1604198700000,387.83,387.83,387.97,387.75,15.80000022,0.38783,2.9087249999999996,1.93915,0.969575
1604199000000,387.79,387.76,388.03,387.67,17.03803202,0.38779,2.9084250000000003,1.9389500000000002,0.9694750000000001
1604199300000,387.65,387.47,388.132224,387.28,47.83348729,0.38765,2.9073749999999996,1.93825,0.969125
1604199600000,387.45,387.45,387.4709815,387.0,25.60482478,0.38745,2.905875,1.93725,0.968625
1604199900000,387.9124544,387.73,387.9124544,387.73,6.01591551,0.3879124544,2.909343408,1.939562272,0.969781136
1604200200000,387.7395639,387.18,387.7395639,387.18,9.89470763,0.38773956390000003,2.90804672925,1.9386978195,0.96934890975
1604200500000,387.17,387.67,387.89,387.17,19.08390955,0.38717,2.903775,1.93585,0.967925
1604200800000,387.67,387.32,387.67,387.3,19.65683881,0.38767,2.907525,1.93835,0.969175
1604201100000,387.32,387.44,387.66,387.31,13.51422844,0.38732,2.9049,1.9366,0.9683
1604201400000,387.3,387.34252905,387.62278895,387.25,7.21590947,0.38730000000000003,2.90475,1.9365,0.96825
1604201700000,387.36,387.71,387.71,387.36,5.7,0.38736000000000004,2.9052,1.9368,0.9684
1604202000000,387.71,386.65,387.7395639,386.65,118.76744359,0.38771,2.907825,1.93855,0.969275
1604202300000,386.65116800000004,386.09,386.65116800000004,386.09,34.19333329,0.38665116800000005,2.8998837600000003,1.9332558400000002,0.9666279200000001
1604202600000,386.173408,386.8,386.9,386.17,19.06773186,0.386173408,2.89630056,1.93086704,0.96543352
1604202900000,386.82,386.32,386.82,386.31490944,16.678,0.38682,2.90115,1.9341,0.96705
1604203200000,386.17,386.13,386.33,386.12,14.23005235,0.38617,2.896275,1.9308500000000002,0.9654250000000001
1604203500000,386.12347789999995,385.24,386.12347789999995,384.99535244,533.80852212,0.38612347789999996,2.8959260842499996,1.9306173894999998,0.9653086947499999
1604203800000,385.23,385.23,385.73103466,384.99,18.19052694,0.38523,2.889225,1.92615,0.963075
1604204100000,384.99535244,385.07,385.11,384.68,23.21519283,0.38499535244,2.8874651432999996,1.9249767622,0.9624883811
1604204400000,384.8930112,385.47,385.47,384.81,42.83110867,0.3848930112,2.8866975839999998,1.924465056,0.962232528
1604204700000,385.53,385.22,385.8,385.09,30.70131627,0.38553,2.891475,1.9276499999999999,0.9638249999999999
1604205000000,385.32,385.69600217,385.84780962,385.32,13.87327961,0.38532,2.8899,1.9266,0.9633
1604205300000,385.52083974,385.56,385.57,385.52083974,10.63137834,0.38552083974,2.8914062980499997,1.9276041986999999,0.9638020993499999
1604205600000,385.57,385.67264718,385.68,385.57,11.27841,0.38557,2.891775,1.92785,0.963925
1604205900000,385.57,386.11639201,386.11639201,385.57,25.89418173,0.38557,2.891775,1.92785,0.963925
1604206200000,386.07,385.85,386.08,385.66,16.67981597,0.38607,2.8955249999999997,1.93035,0.965175
1604206500000,385.9,385.9,385.9,385.9,0.25,0.38589999999999997,2.8942499999999995,1.9295,0.96475
1604206800000,385.6,385.35,385.65,385.35,50.73217385,0.38560000000000005,2.892,1.9280000000000002,0.9640000000000001
1604207100000,385.2083328,386.21,386.21,385.2083328,22.08853448,0.3852083328,2.8890624959999998,1.926041664,0.963020832
1604207400000,386.24,386.44,386.44336189,386.24,7.61653777,0.38624,2.8968,1.9312,0.9656
1604207700000,386.36161942,386.3,386.36161942,386.21,9.16190467,0.38636161942,2.89771214565,1.9318080971,0.96590404855
1604208000000,386.34,386.22,386.58,385.95,83.54477361000002,0.38633999999999996,2.89755,1.9317,0.96585
1604208300000,386.63,387.05,387.05,386.54,8.17081903,0.38663000000000003,2.8997249999999997,1.93315,0.966575
1604208600000,387.07,386.41,387.11,386.41,16.26643484,0.38707,2.903025,1.93535,0.967675
1604208900000,386.38497441,386.38,386.59516933,386.3,102.13965576,0.38638497440999997,2.8978873080749996,1.93192487205,0.965962436025
1604209200000,386.27,386.38,386.38,386.2658729,29.71,0.38627,2.8970249999999997,1.93135,0.965675
1604209500000,386.38,385.76,386.4,385.71,142.70837314,0.38638,2.89785,1.9319,0.96595
1604209800000,385.75,385.80109963,385.9,385.72,106.913746,0.38575,2.893125,1.92875,0.964375
1604210100000,385.9,385.5,385.9,385.41,107.477055,0.38589999999999997,2.8942499999999995,1.9295,0.96475
1604210400000,385.5,385.36,386.15,385.36,38.71646543,0.3855,2.89125,1.9275,0.96375
1604210700000,385.55587223,385.11,385.84780962,384.92,84.37783634,0.38555587223,2.8916690417249997,1.92777936115,0.963889680575
1604211000000,385.28728983,385.32,385.32,385.08,8.40438167,0.38528728983000005,2.889654673725,1.9264364491500001,0.9632182245750001
1604211300000,385.45,385.29896732,385.46,385.16,10.198785,0.38545,2.890875,1.92725,0.963625
1604211600000,385.70767967,385.46245226,385.70767967,385.28,10.84175893,0.38570767967,2.892807597525,1.92853839835,0.964269199175
1604211900000,385.47412976,385.65,385.68,385.47412976,13.384414999999999,0.38547412976,2.8910559732,1.9273706488,0.9636853244
1604212200000,385.78,385.79,385.79,385.78,1.03140053,0.38577999999999996,2.89335,1.9288999999999998,0.9644499999999999
1604212500000,386.09303702,386.62,386.75,386.09303702,24.4362961,0.38609303702000003,2.8956977776499997,1.9304651851,0.96523259255
1604213100000,386.59,386.66,386.88,386.59,12.48496,0.38659,2.899425,1.93295,0.966475
1604213400000,386.59,386.75,386.75,386.58,17.944895000000002,0.38659,2.899425,1.93295,0.966475
1604213700000,386.57,386.39,386.57,386.39,2.77105763,0.38657,2.899275,1.93285,0.966425
1604214000000,386.4,387.73,387.73,386.38,32.38520125,0.38639999999999997,2.8979999999999997,1.932,0.966
1604214300000,387.49,387.85,387.85,387.41,25.71068896,0.38749,2.906175,1.9374500000000001,0.9687250000000001
1604214600000,387.83221798,387.86,388.13,387.75,49.81742144,0.38783221798,2.9087416348499997,1.9391610899,0.96958054495
1604214900000,387.73,387.62,387.78,387.6,6.273702200000001,0.38773,2.907975,1.9386500000000002,0.9693250000000001
1604215200000,387.54,387.26,387.6,387.18,6.9685015099999985,0.38754000000000005,2.90655,1.9377000000000002,0.9688500000000001
1604215500000,387.26,387.57,387.57,387.26,12.4329,0.38726,2.9044499999999998,1.9363,0.96815
1604215800000,387.19,387.03,387.46,387.03,39.45378703,0.38719,2.903925,1.93595,0.967975
1604216100000,386.9,387.2,387.2,386.9,6.9520800000000005,0.38689999999999997,2.90175,1.9344999999999999,0.9672499999999999
1604216400000,387.19072161,387.49,387.49,387.19072161,2.10540814,0.38719072161,2.9039304120750002,1.9359536080500002,0.9679768040250001
1604216700000,387.68117642,388.18330874,388.53,387.52936898,22.44711883,0.38768117642,2.90760882315,1.9384058820999999,0.9692029410499999
1604217000000,388.54,388.53363360000003,388.8138935,388.37,11.99531504,0.38854000000000005,2.91405,1.9427,0.97135
1604217300000,388.63,389.01,389.01,388.63,4.38891585,0.38863000000000003,2.914725,1.94315,0.971575
1604217600000,389.0,388.92,389.0686336,388.69,172.40134292,0.389,2.9175,1.945,0.9725
1604217900000,388.85,388.06,389.45,388.02,377.88216388,0.38885000000000003,2.916375,1.9442500000000003,0.9721250000000001
1604218200000,388.09,388.22,389.05,388.0,104.68631083,0.38809,2.910675,1.94045,0.970225
1604218500000,388.36,388.19,388.59,388.05,16.90454596,0.38836000000000004,2.9127,1.9418000000000002,0.9709000000000001
1604218800000,388.26,388.47,388.6,388.26,38.97657292,0.38826,2.91195,1.9413,0.97065
1604219100000,388.46,388.31,388.46,388.05,67.10327,0.38845999999999997,2.9134499999999997,1.9423,0.97115
1604219400000,388.14,387.16736662,388.14,387.11,24.43112471,0.38814,2.91105,1.9406999999999999,0.9703499999999999
1604219700000,387.58,387.3,387.58,387.3,15.73459305,0.38758,2.90685,1.9379,0.96895
1604220000000,387.52,387.44,387.52,387.44,11.25608358,0.38752,2.9063999999999997,1.9376,0.9688
1604220300000,387.66,387.33085156,387.66,387.25,22.74470099,0.38766000000000006,2.90745,1.9383000000000001,0.9691500000000001
1604220600000,387.33,387.15,387.33,387.12,7.206869999999999,0.38733,2.904975,1.93665,0.968325
1604220900000,387.19,387.26,387.26,387.04,114.6917113,0.38719,2.903925,1.93595,0.967975
1604221200000,387.43594902,387.06226916,387.82,387.06226916,73.32635216999998,0.38743594902,2.90576961765,1.9371797451000001,0.9685898725500001
1604221500000,387.15,386.49007187,387.15,386.47,108.28764158,0.38715,2.903625,1.9357499999999999,0.9678749999999999
1604221800000,386.49,387.0,387.0,386.28,99.97343418,0.38649,2.898675,1.93245,0.966225
1604222100000,386.68,386.33,386.76,386.24484447,13.96847671,0.38668,2.9001,1.9334,0.9667
1604222400000,386.44,387.13,387.13,386.39665191,46.20566428,0.38644,2.8983,1.9322000000000001,0.9661000000000001
1604222700000,386.97,386.51,386.99,386.51,94.25933963,0.38697000000000004,2.902275,1.9348500000000002,0.9674250000000001
1604223000000,387.01,386.75865427,387.01,386.75865427,1.20338143,0.38701,2.9025749999999997,1.93505,0.967525
1604223300000,386.65,387.06,387.13,386.65,10.80186778,0.38665,2.8998749999999998,1.93325,0.966625
1604223600000,386.82871925,386.58349184,386.82871925,386.58349184,9.777161,0.38682871925,2.901215394375,1.93414359625,0.967071798125
1604223900000,386.58434415,386.15,386.58434415,386.04,51.4311056,0.38658434415,2.899382581125,1.93292172075,0.966460860375
1604224200000,386.26,386.11,386.412288,386.11,6.80190462,0.38626,2.89695,1.9313,0.96565
1604224500000,386.14,386.05,386.29,385.84780962,19.38979635,0.38614,2.89605,1.9307,0.96535
1604224800000,386.05,386.2,386.65,386.05,42.70850664,0.38605,2.895375,1.93025,0.965125
1604225100000,386.78,386.77033177,386.78,386.6,36.42875506,0.38677999999999996,2.9008499999999997,1.9339,0.96695
1604225400000,386.67,386.68,386.7,386.43,14.12973022,0.38667,2.900025,1.9333500000000001,0.9666750000000001
1604225700000,386.67,386.46,386.67,386.46,1.11307264,0.38667,2.900025,1.9333500000000001,0.9666750000000001
1604226000000,386.36,386.46,386.6769118,386.24,17.62931,0.38636000000000004,2.8977,1.9318000000000002,0.9659000000000001
1604226300000,386.5,386.4,386.5,386.4,0.54142266,0.3865,2.8987499999999997,1.9325,0.96625
1604226600000,386.49,386.55,386.55,386.49,4.97631035,0.38649,2.898675,1.93245,0.966225
1604226900000,386.68,387.04,387.04,386.67,11.60000069,0.38668,2.9001,1.9334,0.9667
1604227200000,387.05,387.16,387.36,387.05,8.27657342,0.38705,2.902875,1.9352500000000001,0.9676250000000001
1604227500000,387.2,387.57,387.71,387.17670400000003,11.9222408,0.3872,2.904,1.936,0.968
1604227800000,387.59,387.36,387.59,387.36,4.26700079,0.38759,2.9069249999999998,1.9379499999999998,0.9689749999999999
1604228100000,387.36,387.55,387.55,387.36,7.827594099999999,0.38736000000000004,2.9052,1.9368,0.9684
1604228400000,387.55,388.51,388.51,387.55,75.4199655,0.38755,2.906625,1.93775,0.968875
1604228700000,388.54,388.95,389.0,388.54,21.310582999999998,0.38854000000000005,2.91405,1.9427,0.97135
1604229000000,388.85,388.68544105,388.9,388.33511618,31.20691103,0.38885000000000003,2.916375,1.9442500000000003,0.9721250000000001
1604229300000,388.58,389.03576591,389.4,388.58,137.24488786,0.38858,2.9143499999999998,1.9429,0.97145
1604229600000,389.03576591,387.85,389.03576591,387.85,55.140074,0.38903576591,2.917768244325,1.94517882955,0.972589414775
1604229900000,387.7,386.77,388.07,386.6769118,63.87777006,0.3877,2.9077499999999996,1.9385,0.96925
1604230200000,386.71,386.99,387.0,386.57,12.49138083,0.38671,2.9003249999999996,1.9335499999999999,0.9667749999999999
1604230500000,387.0,386.85,387.34,386.78,63.37730708,0.387,2.9025,1.935,0.9675
1604230800000,386.87542923,386.23,386.87542923,386.23,40.62704355,0.38687542923,2.901565719225,1.9343771461500001,0.9671885730750001
1604231100000,386.57,386.27987695,386.57,385.88,41.6454236,0.38657,2.899275,1.93285,0.966425
1604231400000,386.24,385.88,386.24,385.88,1.87004868,0.38624,2.8968,1.9312,0.9656
1604231700000,386.08,386.53,386.75,386.08,11.12777261,0.38608,2.8956,1.9304,0.9652
1604232000000,386.82,386.71,387.41,386.71,90.20526813,0.38682,2.90115,1.9341,0.96705
1604232300000,386.71,386.31,386.71,386.30323194,10.53547571,0.38671,2.9003249999999996,1.9335499999999999,0.9667749999999999
1604232600000,386.41,387.06,387.06,386.11,24.75113143,0.38641000000000003,2.898075,1.9320500000000003,0.9660250000000001
1604232900000,387.05248639999996,386.61852432,387.39,386.61852432,11.91531154,0.38705248639999995,2.9028936479999996,1.9352624319999998,0.9676312159999999
1604233200000,386.60684683,386.92,386.92,386.60684683,3.23287001,0.38660684683,2.899551351225,1.93303423415,0.966517117075
1604233500000,387.4,387.45,387.61,387.4,4.7701044999999995,0.38739999999999997,2.9054999999999995,1.9369999999999998,0.9684999999999999
1604233800000,387.84,388.61,388.61,387.82,26.12629844,0.38783999999999996,2.9088,1.9391999999999998,0.9695999999999999
1604234100000,388.51027861,387.83298387,388.51027861,387.83298387,53.5540522,0.38851027861,2.913827089575,1.94255139305,0.971275696525
1604234400000,388.0,387.2,388.01,387.2,23.91183863,0.388,2.9099999999999997,1.94,0.97
1604234700000,387.20536960000004,387.26,387.4,386.59,336.13924083,0.38720536960000007,2.904040272,1.9360268480000002,0.9680134240000001
1604235000000,387.38923903,387.65,387.66,387.38923903,36.30563666,0.38738923903,2.905419292725,1.93694619515,0.968473097575
1604235300000,387.84466136,388.2,388.43,387.84466136,52.16183364,0.38784466136,2.9088349601999997,1.9392233068,0.9696116534
1604235600000,388.19,387.78,388.6386496,387.78,23.07545964,0.38819,2.911425,1.94095,0.970475
1604235900000,388.53,388.05,388.55,388.05,39.16092416,0.38853,2.9139749999999998,1.94265,0.971325
1604236200000,387.75124139999997,387.9,387.99,387.75124139999997,21.5,0.3877512414,2.9081343104999995,1.938756207,0.9693781035
1604236500000,387.76,387.25314560000004,387.76,387.25,24.15040526,0.38776,2.9082,1.9388,0.9694
1604236800000,387.25314560000004,387.29,387.32003199999997,387.25,2.74319629,0.38725314560000007,2.904398592,1.9362657280000002,0.9681328640000001
1604237100000,387.38,387.3869184,387.3869184,387.23,88.26219269,0.38738,2.90535,1.9369,0.96845
1604237400000,387.38,386.78,387.38698108,386.72,68.11828272,0.38738,2.90535,1.9369,0.96845
1604237700000,386.78,387.18,387.1862592,386.78,2.97887112,0.38677999999999996,2.9008499999999997,1.9339,0.96695
1604238000000,387.18,387.0,387.18,386.99,17.58451973,0.38718,2.90385,1.9359000000000002,0.9679500000000001
1604238300000,387.0,387.56,387.56,387.0,93.15103129,0.387,2.9025,1.935,0.9675
1604238600000,387.83,388.21,388.21,387.83,66.03101803,0.38783,2.9087249999999996,1.93915,0.969575
1604238900000,388.23351299,387.68,388.23733119999997,387.5,207.77697597,0.38823351299000003,2.911751347425,1.94116756495,0.970583782475
1604239200000,387.68,387.95,388.22,387.56,29.28667918,0.38768,2.9076,1.9384000000000001,0.9692000000000001
1604239500000,388.12,388.22,388.23,388.12,15.72394254,0.38812,2.9109,1.9406,0.9703
1604239800000,388.16,388.24,388.25,388.16,5.21941519,0.38816000000000006,2.9112,1.9408,0.9704
1604240100000,388.24,387.86,388.24,387.82,243.08783628,0.38824000000000003,2.9118,1.9412,0.9706
1604240400000,387.86,387.24,387.86,387.17,66.37569863,0.38786000000000004,2.90895,1.9393,0.96965
1604240700000,387.36,387.18,387.37,387.18,2.88305454,0.38736000000000004,2.9052,1.9368,0.9684
1604241000000,387.18496795,387.5,387.50601399,387.18496795,1.44152185,0.38718496795,2.903887259625,1.93592483975,0.967962419875
1604241300000,387.4251392,387.77,387.77,387.4251392,14.9044476,0.3874251392,2.9056885439999998,1.937125696,0.968562848
1604241600000,387.82,388.03,388.25,387.78,350.90558169,0.38782,2.9086499999999997,1.9391,0.96955
1604241900000,388.03150129,387.27,388.03150129,387.27,26.39107943,0.38803150129,2.910236259675,1.94015750645,0.970078753225
1604242200000,387.48,387.6449088,387.6449088,387.48,3.15,0.38748000000000005,2.9061,1.9374000000000002,0.9687000000000001
1604242500000,387.64,387.73,387.92,387.32,27.3775412,0.38764,2.9072999999999998,1.9382,0.9691
1604242800000,387.93,388.25,388.29,387.91,106.06030621,0.38793,2.909475,1.93965,0.969825
1604243100000,388.2,388.9157504,389.0,388.2,98.00558333,0.3882,2.9114999999999998,1.941,0.9705
1604243400000,388.88,389.4,389.5,388.88,30.95927305,0.38888,2.9166,1.9444000000000001,0.9722000000000001
1604243700000,389.48,389.25,389.59416960000004,388.82,79.41072452,0.38948000000000005,2.9211,1.9474000000000002,0.9737000000000001
1604244000000,389.32770330000005,389.2215168,389.5559488,389.2215168,40.63983654,0.38932770330000005,2.9199577747500003,1.9466385165000004,0.9733192582500002
1604244300000,389.5,389.54957572,389.565504,389.43,3.41329334,0.3895,2.9212499999999997,1.9475,0.97375
1604244600000,389.55,389.62,389.85,389.55,14.52654164,0.38955,2.921625,1.94775,0.973875
1604244900000,389.62,389.63,389.65,389.61964069,8.758981,0.38962,2.92215,1.9481000000000002,0.9740500000000001
1604245200000,389.62,389.72,390.0,389.62,95.69728640000001,0.38962,2.92215,1.9481000000000002,0.9740500000000001
1604245500000,389.79,389.06,390.0,389.06,157.74357986,0.38979,2.923425,1.9489500000000002,0.9744750000000001
1604245800000,389.21196160000005,388.82,389.29,388.82,23.4123155,0.38921196160000004,2.9190897120000003,1.9460598080000002,0.9730299040000001
1604246100000,388.64,388.51,388.85,388.45,11.13558014,0.38864,2.9147999999999996,1.9432,0.9716
1604246400000,388.46,388.38,388.71,388.0,201.34188522,0.38845999999999997,2.9134499999999997,1.9423,0.97115
1604246700000,388.39,388.41685865,388.97737844,388.36,40.10106158,0.38839,2.912925,1.94195,0.970975
1604247000000,388.5,389.29267082,389.29267082,388.47,42.64363258,0.3885,2.91375,1.9425000000000001,0.9712500000000001
1604247300000,389.38395519999995,389.8,389.8,388.94,28.10002515,0.38938395519999996,2.9203796639999995,1.9469197759999999,0.9734598879999999
1604247600000,389.8,389.41,389.8,389.37441329,13.60767496,0.38980000000000004,2.9234999999999998,1.949,0.9745
1604247900000,389.4,388.26599680000004,389.4,388.26,62.03378252,0.38939999999999997,2.9204999999999997,1.9469999999999998,0.9734999999999999
1604248200000,388.43,388.69,388.69,388.43,25.4155199,0.38843,2.9132249999999997,1.94215,0.971075
1604248500000,388.7,388.79053851,388.8,388.7,10.53151171,0.3887,2.91525,1.9435,0.97175
1604248800000,388.67,388.88,389.28,388.63,112.27285441,0.38867,2.915025,1.9433500000000001,0.9716750000000001
1604249100000,388.88,389.31,389.32,388.88,10.4735471,0.38888,2.9166,1.9444000000000001,0.9722000000000001
1604249400000,389.31,389.14,389.45,388.98,121.40588049,0.38931,2.919825,1.94655,0.973275
1604249700000,389.1546304,389.38,389.38,388.9,84.66473112,0.3891546304,2.9186597279999997,1.945773152,0.972886576
1604250000000,389.39,389.23,389.59,389.17,40.28479881,0.38939,2.920425,1.94695,0.973475
1604250300000,389.19,388.89664,389.19,388.88,0.8141463200000001,0.38919,2.9189249999999998,1.94595,0.972975
1604250600000,388.89,388.73215103,388.89,388.52,15.01688019,0.38889,2.9166749999999997,1.94445,0.972225
1604250900000,388.74,389.12918588,389.13,388.74,11.23246936,0.38874000000000003,2.91555,1.9437,0.97185
1604251200000,389.12918588,389.32,389.41,389.12918588,16.19425088,0.38912918588,2.9184688941,1.9456459294000001,0.9728229647000001
1604251500000,389.32,388.7,389.32,388.7,30.104605300000003,0.38932,2.9198999999999997,1.9466,0.9733
1604251800000,388.7,389.41150805,389.42,388.7,9.34585108,0.3887,2.91525,1.9435,0.97175
1604252100000,389.41150805,389.23,389.42,389.22,8.45897881,0.38941150805,2.920586310375,1.94705754025,0.973528770125
1604252400000,389.23,389.33383805,389.33383805,389.22,20.02513061,0.38923,2.919225,1.94615,0.973075
1604252700000,389.34,389.81,390.0,389.3393808,544.02250698,0.38933999999999996,2.92005,1.9466999999999999,0.9733499999999999
1604253000000,389.80648062,389.75,389.92930807,389.6,167.09298536,0.38980648062,2.92354860465,1.9490324031000001,0.9745162015500001
1604253300000,389.76,389.65,389.84,389.65,27.73109498,0.38976,2.9232,1.9488,0.9744
1604253600000,389.65467318,389.72,389.72,389.65,13.41837588,0.38965467317999997,2.9224100488499998,1.9482733659,0.97413668295
1604253900000,389.77144814,389.52,389.77144814,389.14,102.14071096,0.38977144814000003,2.92328586105,1.9488572407000002,0.9744286203500001
1604254200000,389.5962857,389.35,389.61,389.35,22.2460871,0.38959628570000004,2.92197214275,1.9479814285000001,0.9739907142500001
1604254500000,389.35541212,389.25,389.35541212,389.25,11.70911761,0.38935541211999997,2.9201655909,1.9467770605999999,0.9733885302999999
1604254800000,389.25,389.09,389.25,388.69,86.59063769,0.38925,2.919375,1.94625,0.973125
1604255100000,389.09,389.24,389.26,388.94,119.76300602,0.38909,2.9181749999999997,1.94545,0.972725
1604255400000,389.27,389.13,389.27,389.13,5.15,0.38927,2.9195249999999997,1.94635,0.973175
1604255700000,389.24,389.6,389.6228352,389.23428334,16.4586884,0.38924000000000003,2.9193,1.9462000000000002,0.9731000000000001
1604256000000,389.72,389.62,389.85,389.58,42.32183927,0.38972,2.9229000000000003,1.9486,0.9743
1604256300000,389.64,389.5962857,389.64,389.5962857,6.38517097,0.38964,2.9223,1.9482,0.9741
1604256600000,389.69,389.83,389.85,389.69,9.29127794,0.38969,2.922675,1.94845,0.974225
1604256900000,389.82390237,389.14,389.83,389.14,14.83440987,0.38982390237,2.923679267775,1.94911951185,0.974559755925
1604257200000,389.06,389.28,389.28099332,389.06,5.97488514,0.38906,2.91795,1.9453,0.97265
1604257500000,389.28,389.57,389.57,389.08247589999996,48.0369262,0.38927999999999996,2.9195999999999995,1.9464,0.9732
1604257800000,389.73,389.84151311,389.84151311,389.72473815,2.59774,0.38973,2.922975,1.9486500000000002,0.9743250000000001
1604258100000,389.85,389.85,389.87167842,389.84,110.37693332,0.38985000000000003,2.9238750000000002,1.9492500000000001,0.9746250000000001
1604258400000,389.84151311,389.65,389.84151311,389.46,8.52067105,0.38984151311,2.9238113483249997,1.94920756555,0.974603782775
1604258700000,389.65190859,390.0,390.0,389.65,145.86263616,0.38965190859000004,2.9223893144249997,1.94825954295,0.974129771475
1604259000000,390.0,390.24,390.25,390.0,95.55387146,0.39,2.925,1.95,0.975
1604259300000,390.02,389.61,390.02,389.61,11.94231813,0.39002,2.92515,1.9501,0.97505
1604259600000,389.46,389.46,389.76,389.46,16.84356348,0.38946,2.92095,1.9473,0.97365
1604259900000,389.45615576,389.25763833,389.45615576,389.25763833,202.78664107,0.38945615576000003,2.9209211682,1.9472807788,0.9736403894
1604260200000,389.25,388.95,389.25,388.85,5.42342808,0.38925,2.919375,1.94625,0.973125
1604260500000,388.92,388.92,389.02,388.91,9.27132519,0.38892000000000004,2.9169,1.9446,0.9723
1604260800000,389.04,389.53789822,389.67101901,389.04,80.74476345,0.38904000000000005,2.9178,1.9452,0.9726
1604261100000,389.41,389.68970567,389.69,389.41,6.36631195,0.38941000000000003,2.920575,1.9470500000000002,0.9735250000000001
1604261400000,389.68,389.83234483,390.03,389.68,163.99358107,0.38968,2.9226,1.9484000000000001,0.9742000000000001
1604261700000,389.84399483,390.86,390.86,389.84399483,86.5793316,0.38984399483,2.9238299612249996,1.94921997415,0.974609987075
1604262000000,390.86919362,391.81284372,391.82,390.86919362,279.15768389,0.39086919362,2.93151895215,1.9543459681,0.97717298405
1604262300000,391.75,392.27884377,392.36039378,391.75,67.99125350999999,0.39175,2.938125,1.95875,0.979375
1604262600000,392.28,392.23224377,392.67,391.98,103.45218194,0.39227999999999996,2.9420999999999995,1.9613999999999998,0.9806999999999999
1604262900000,392.3,392.88,392.98,392.3,111.73167179999999,0.39230000000000004,2.94225,1.9615,0.98075
1604263200000,392.6,393.70014393,393.85,392.6,124.58483799,0.3926,2.9445,1.963,0.9815
1604263500000,393.71,394.28,396.84834930000005,393.1,2763.84061043,0.39371,2.952825,1.96855,0.984275
1604263800000,394.41,393.89,394.61,393.60694392,110.85102765,0.39441000000000004,2.958075,1.97205,0.986025
1604264100000,393.92,394.49,394.91,393.73,30.94554149,0.39392000000000005,2.9544,1.9696,0.9848
1604264400000,394.33,395.89,396.65,394.33,405.33188914,0.39433,2.9574749999999996,1.97165,0.985825
1604264700000,395.89,396.11,396.69,394.99,257.02452458,0.39589,2.969175,1.97945,0.989725
1604265000000,396.18,396.22,396.65,396.06,95.00989131,0.39618000000000003,2.97135,1.9809,0.99045
1604265300000,396.1,396.63,397.36001885,396.02,539.89968793,0.3961,2.9707500000000002,1.9805000000000001,0.9902500000000001
1604265600000,396.64,396.34,396.66,396.15,125.07049229,0.39664,2.9747999999999997,1.9832,0.9916
1604265900000,396.3347841,396.32,396.44,395.47,464.96446755,0.3963347841,2.97251088075,1.9816739205,0.99083696025
1604266200000,396.4,395.38,396.45,395.26,193.01219173,0.3964,2.973,1.982,0.991
1604266500000,395.57360601,395.1,395.70935138,394.06663038,349.61561438,0.39557360601,2.9668020450749997,1.97786803005,0.988934015025
1604266800000,395.19,396.42,396.42,395.19,665.80680851,0.39519,2.9639249999999997,1.97595,0.987975
